@relation airquality

@attribute ﻿province string
@attribute city string
@attribute city_code numeric
@attribute aqi numeric
@attribute quality numeric
@attribute so2_24h numeric
@attribute no2_24h numeric
@attribute co_24h numeric
@attribute o3_8h_24h numeric
@attribute pm10_24h numeric
@attribute pm2_5_24h numeric
@attribute pubtime string

@data
北京市,北京市,110000,53,1,10,66,1.1,17,92,47,2018/11/19
北京市,北京市,110000,46,1,8,53,0.8,50,87,39,2018/11/20
北京市,北京市,110000,32,1,4,34,0.5,55,51,21,2018/11/21
北京市,北京市,110000,41,1,7,51,0.7,37,64,28,2018/11/22
北京市,北京市,110000,177,1,14,63,1.4,12,102,68,2018/11/23
北京市,北京市,110000,177,2,10,63,1.2,46,112,92,2018/11/24
北京市,北京市,110000,149,2,8,73,1.4,24,112,90,2018/11/25
北京市,北京市,110000,47,4,12,105,2.4,15,213,217,2018/11/26
北京市,北京市,110000,43,3,3,31,0.5,61,271,48,2018/11/27
北京市,北京市,110000,44,2,15,67,1.3,14,180,56,2018/11/28
北京市,北京市,110000,43,2,14,65,1.6,17,152,57,2018/11/29
北京市,北京市,110000,39,2,12,83,1.9,16,184,92,2018/11/30
北京市,北京市,110000,57,3,11,84,2,32,218,145,2018/12/1
北京市,北京市,110000,53,4,7,85,2.6,5,239,183,2018/12/2
北京市,北京市,110000,50,3,3,21,0.5,57,253,61,2018/12/3
北京市,北京市,110000,94,1,3,25,0.4,58,71,16,2018/12/4
北京市,北京市,110000,129,1,10,59,1.1,8,102,38,2018/12/5
北京市,北京市,110000,142,0,3,15,0.3,57,37,8,2018/12/6
北京市,北京市,110000,137,0,3,12,0.3,56,38,6,2018/12/7
北京市,北京市,110000,165,0,4,22,0.3,60,36,11,2018/12/8
北京市,北京市,110000,176,1,9,58,0.9,26,72,41,2018/12/9
北京市,北京市,110000,175,2,15,75,1.3,3,109,77,2018/12/10
北京市,北京市,110000,153,1,8,52,0.7,13,42,18,2018/12/11
北京市,北京市,110000,140,1,9,70,1.1,5,96,51,2018/12/12
北京市,北京市,110000,155,0,5,38,0.5,57,39,13,2018/12/13
北京市,北京市,110000,163,1,10,65,1,23,74,47,2018/12/14
北京市,北京市,110000,181,2,14,85,1.5,12,117,91,2018/12/15
北京市,北京市,110000,181,1,8,59,1.2,54,106,64,2018/12/16
北京市,北京市,110000,153,1,6,45,0.6,52,52,24,2018/12/17
北京市,北京市,110000,39,1,6,52,0.8,53,58,27,2018/12/18
北京市,北京市,110000,32,1,8,62,1,23,70,33,2018/12/19
北京市,北京市,110000,28,1,11,74,1.2,10,92,52,2018/12/20
北京市,北京市,110000,30,1,12,67,1.3,43,118,68,2018/12/21
北京市,北京市,110000,50,1,7,41,0.8,53,81,33,2018/12/22
北京市,北京市,110000,52,1,3,22,0.4,58,53,13,2018/12/23
北京市,北京市,110000,101,1,11,62,1,19,91,51,2018/12/24
北京市,北京市,110000,101,1,7,35,0.7,55,65,27,2018/12/25
北京市,北京市,110000,85,0,5,26,0.4,50,26,9,2018/12/26
北京市,北京市,110000,60,1,4,10,0.3,54,53,7,2018/12/27
北京市,北京市,110000,82,0,5,19,0.4,50,40,9,2018/12/28
北京市,北京市,110000,83,0,5,26,0.4,52,28,10,2018/12/29
北京市,北京市,110000,82,0,5,37,0.5,44,32,15,2018/12/30
北京市,北京市,110000,83,1,10,56,0.9,20,58,38,2018/12/31
北京市,北京市,110000,80,0,11,39,0.7,47,49,32,2019/1/1
北京市,北京市,110000,47,1,12,56,1,28,75,57,2019/1/2
北京市,北京市,110000,48,3,21,82,1.9,12,136,123,2019/1/3
北京市,北京市,110000,55,0,5,26,0.5,61,40,18,2019/1/4
北京市,北京市,110000,95,0,7,37,0.5,49,34,17,2019/1/5
北京市,北京市,110000,138,1,12,70,1.3,13,95,64,2019/1/6
北京市,北京市,110000,156,1,9,44,0.8,52,54,34,2019/1/7
北京市,北京市,110000,152,0,4,28,0.4,62,29,10,2019/1/8
北京市,北京市,110000,128,1,12,59,0.9,26,66,41,2019/1/9
北京市,北京市,110000,110,1,14,79,1.5,17,113,75,2019/1/10
北京市,北京市,110000,95,2,15,80,1.7,21,130,103,2019/1/11
北京市,北京市,110000,100,4,14,101,2.6,14,212,217,2019/1/12
北京市,北京市,110000,134,3,6,64,1.6,58,183,128,2019/1/13
北京市,北京市,110000,159,2,8,72,1.6,46,143,104,2019/1/14
北京市,北京市,110000,162,1,4,18,0.3,61,57,9,2019/1/15
北京市,北京市,110000,155,1,10,58,0.8,37,74,38,2019/1/16
北京市,北京市,110000,101,1,13,62,1.1,34,77,45,2019/1/17
北京市,北京市,110000,73,1,15,75,1.4,18,105,64,2019/1/18
北京市,北京市,110000,74,0,5,24,0.4,59,33,11,2019/1/19
北京市,北京市,110000,80,0,3,23,0.3,66,34,11,2019/1/20
北京市,北京市,110000,90,1,7,45,0.6,62,61,24,2019/1/21
北京市,北京市,110000,104,1,7,51,0.8,54,70,28,2019/1/22
北京市,北京市,110000,104,1,6,48,0.7,56,53,23,2019/1/23
北京市,北京市,110000,61,1,12,53,1.2,41,75,58,2019/1/24
北京市,北京市,110000,65,0,4,21,0.4,61,32,10,2019/1/25
北京市,北京市,110000,65,0,5,35,0.6,50,40,25,2019/1/26
北京市,北京市,110000,48,1,9,45,0.9,67,102,49,2019/1/27
北京市,北京市,110000,78,1,6,33,0.6,59,61,35,2019/1/28
北京市,北京市,110000,80,2,17,76,1.5,24,140,106,2019/1/29
北京市,北京市,110000,77,1,5,22,0.5,61,75,28,2019/1/30
北京市,北京市,110000,78,0,5,20,0.5,59,27,13,2019/1/31
北京市,北京市,110000,77,1,7,49,0.9,54,85,42,2019/2/1
北京市,北京市,110000,75,2,8,55,1.4,29,137,108,2019/2/2
北京市,北京市,110000,65,2,3,14,0.4,77,157,40,2019/2/3
北京市,北京市,110000,65,1,6,27,0.8,58,106,46,2019/2/4
北京市,北京市,110000,70,2,10,26,0.9,49,227,97,2019/2/5
北京市,北京市,110000,79,1,14,22,1.1,57,105,53,2019/2/6
北京市,北京市,110000,79,0,3,11,0.3,69,29,8,2019/2/7
北京市,北京市,110000,76,0,6,18,0.5,64,46,25,2019/2/8
北京市,北京市,110000,76,0,4,13,0.3,63,21,9,2019/2/9
北京市,北京市,110000,47,0,6,24,0.5,52,39,27,2019/2/10
北京市,北京市,110000,58,1,8,30,0.7,67,51,35,2019/2/11
北京市,北京市,110000,88,1,7,25,0.8,52,54,30,2019/2/12
北京市,北京市,110000,114,0,3,23,0.6,69,38,23,2019/2/13
北京市,北京市,110000,114,1,5,32,0.9,47,60,52,2019/2/14
北京市,北京市,110000,85,0,3,10,0.3,70,21,8,2019/2/15
北京市,北京市,110000,72,0,3,13,0.3,75,19,8,2019/2/16
北京市,北京市,110000,76,0,4,25,0.4,71,24,13,2019/2/17
北京市,北京市,110000,75,1,7,47,0.7,45,42,31,2019/2/18
北京市,北京市,110000,98,2,5,37,1,67,89,89,2019/2/19
北京市,北京市,110000,90,1,5,32,0.6,74,39,46,2019/2/20
北京市,北京市,110000,78,2,5,53,1.2,81,63,98,2019/2/21
北京市,北京市,110000,109,2,6,62,1.3,60,86,100,2019/2/22
北京市,北京市,110000,127,3,9,66,1.6,93,74,136,2019/2/23
北京市,北京市,110000,134,2,6,49,1,77,41,78,2019/2/24
北京市,北京市,110000,96,1,9,49,1,67,75,51,2019/2/25
北京市,北京市,110000,85,1,10,58,0.9,58,79,52,2019/2/26
北京市,北京市,110000,85,2,8,60,1.1,76,106,91,2019/2/27
北京市,北京市,110000,89,2,7,55,1,87,102,82,2019/2/28
北京市,北京市,110000,89,3,8,62,1.2,103,126,120,2019/3/1
北京市,北京市,110000,84,4,9,65,1.4,131,155,184,2019/3/2
北京市,北京市,110000,90,4,10,62,1.4,104,160,163,2019/3/3
北京市,北京市,110000,114,2,6,54,1.1,91,107,109,2019/3/4
北京市,北京市,110000,114,2,5,42,0.9,87,66,86,2019/3/5
北京市,北京市,110000,73,0,2,16,0.3,84,22,8,2019/3/6
北京市,北京市,110000,64,0,4,38,0.5,80,43,19,2019/3/7
北京市,北京市,110000,78,1,9,59,0.8,88,103,58,2019/3/8
北京市,北京市,110000,99,2,9,62,0.8,65,122,85,2019/3/9
北京市,北京市,110000,92,2,5,55,1,70,132,110,2019/3/10
北京市,北京市,110000,64,0,3,24,0.4,82,36,22,2019/3/11
北京市,北京市,110000,48,0,2,11,0.3,77,26,4,2019/3/12
北京市,北京市,110000,48,0,2,23,0.3,78,29,8,2019/3/13
北京市,北京市,110000,64,0,3,23,0.3,79,43,7,2019/3/14
北京市,北京市,110000,145,0,2,17,0.3,79,48,11,2019/3/15
北京市,北京市,110000,127,1,4,38,0.5,76,61,23,2019/3/16
北京市,北京市,110000,70,1,7,51,0.7,104,98,49,2019/3/17
北京市,北京市,110000,72,2,10,74,0.9,112,144,102,2019/3/18
北京市,北京市,110000,45,3,9,74,1,130,168,124,2019/3/19
北京市,北京市,110000,63,1,5,39,0.7,83,101,63,2019/3/20
北京市,北京市,110000,117,0,2,11,0.3,79,25,5,2019/3/21
北京市,北京市,110000,107,0,2,18,0.2,82,32,7,2019/3/22
北京市,北京市,110000,80,0,3,14,0.3,81,33,11,2019/3/23
北京市,北京市,110000,54,1,6,44,0.4,79,87,36,2019/3/24
北京市,北京市,110000,101,1,3,39,0.4,94,61,21,2019/3/25
北京市,北京市,110000,78,1,9,44,0.8,85,120,47,2019/3/26
北京市,北京市,110000,158,1,7,52,0.9,79,132,63,2019/3/27
北京市,北京市,110000,155,1,7,28,0.5,61,65,24,2019/3/28
北京市,北京市,110000,100,1,4,30,0.4,76,92,22,2019/3/29
北京市,北京市,110000,52,0,3,9,0.2,79,26,5,2019/3/30
北京市,北京市,110000,41,0,2,25,0.3,83,30,8,2019/3/31
北京市,北京市,110000,68,0,2,30,0.3,89,40,13,2019/4/1
北京市,北京市,110000,77,1,6,40,0.6,88,66,30,2019/4/2
北京市,北京市,110000,69,1,8,50,0.7,128,86,57,2019/4/3
北京市,北京市,110000,55,1,7,54,0.6,126,124,67,2019/4/4
北京市,北京市,110000,62,3,3,25,0.3,84,292,40,2019/4/5
北京市,北京市,110000,35,2,6,36,0.5,89,212,39,2019/4/6
北京市,北京市,110000,43,1,8,40,0.6,94,99,40,2019/4/7
北京市,北京市,110000,64,1,12,35,0.9,83,71,29,2019/4/8
北京市,北京市,110000,82,0,3,22,0.5,70,39,24,2019/4/9
北京市,北京市,110000,112,0,3,28,0.4,95,39,26,2019/4/10
北京市,北京市,110000,109,1,2,37,0.4,105,68,47,2019/4/11
北京市,北京市,110000,180,1,4,41,0.6,114,86,63,2019/4/12
北京市,北京市,110000,88,2,4,38,0.6,92,88,82,2019/4/13
北京市,北京市,110000,107,1,3,24,0.3,101,63,17,2019/4/14
北京市,北京市,110000,97,1,6,42,0.4,114,97,43,2019/4/15
北京市,北京市,110000,77,2,7,37,0.6,161,109,72,2019/4/16
北京市,北京市,110000,103,2,9,54,1,189,137,105,2019/4/17
北京市,北京市,110000,129,2,3,20,0.4,91,163,38,2019/4/18
北京市,北京市,110000,109,1,3,27,0.4,86,72,20,2019/4/19
北京市,北京市,110000,75,1,2,43,0.5,39,61,40,2019/4/20
北京市,北京市,110000,101,2,5,41,0.8,105,174,59,2019/4/21
北京市,北京市,110000,79,2,5,42,0.9,188,133,94,2019/4/22
北京市,北京市,110000,115,2,2,30,0.7,104,69,94,2019/4/23
北京市,北京市,110000,74,1,2,26,0.6,57,44,43,2019/4/24
北京市,北京市,110000,87,0,3,16,0.2,97,21,9,2019/4/25
北京市,北京市,110000,205,1,3,18,0.3,111,27,19,2019/4/26
北京市,北京市,110000,218,1,3,27,0.4,79,38,38,2019/4/27
北京市,北京市,110000,109,1,3,23,0.5,88,37,47,2019/4/28
北京市,北京市,110000,63,2,3,38,0.9,126,85,106,2019/4/29
北京市,北京市,110000,98,1,2,23,0.4,96,98,35,2019/4/30
北京市,北京市,110000,82,1,3,28,0.3,111,38,13,2019/5/1
北京市,北京市,110000,90,1,3,37,0.3,141,57,23,2019/5/2
北京市,北京市,110000,180,2,7,44,0.6,168,93,53,2019/5/3
北京市,北京市,110000,117,2,7,29,0.5,188,84,49,2019/5/4
北京市,北京市,110000,240,1,2,15,0.2,96,54,22,2019/5/5
北京市,北京市,110000,74,1,2,27,0.3,107,38,19,2019/5/6
北京市,北京市,110000,226,1,3,32,0.3,118,52,23,2019/5/7
北京市,北京市,110000,148,1,5,47,0.5,103,87,47,2019/5/8
北京市,北京市,110000,94,1,3,39,0.5,137,68,37,2019/5/9
北京市,北京市,110000,50,2,6,48,0.6,186,99,51,2019/5/10
北京市,北京市,110000,80,2,6,41,0.8,201,97,71,2019/5/11
北京市,北京市,110000,55,2,5,27,0.8,94,174,88,2019/5/12
北京市,北京市,110000,166,1,3,21,0.3,102,69,19,2019/5/13
北京市,北京市,110000,79,2,7,49,0.6,161,121,54,2019/5/14
北京市,北京市,110000,70,2,10,49,1.1,197,208,91,2019/5/15
北京市,北京市,110000,93,2,4,39,0.7,177,141,67,2019/5/16
北京市,北京市,110000,47,2,3,34,0.8,173,115,81,2019/5/17
北京市,北京市,110000,41,1,2,26,0.6,80,41,38,2019/5/18
北京市,北京市,110000,50,1,3,15,0.3,82,65,30,2019/5/19
北京市,北京市,110000,50,0,2,19,0.2,93,46,12,2019/5/20
北京市,北京市,110000,45,1,2,35,0.4,113,39,14,2019/5/21
北京市,北京市,110000,40,1,2,52,0.5,152,55,21,2019/5/22
北京市,北京市,110000,42,3,4,45,0.6,260,71,27,2019/5/23
北京市,北京市,110000,47,2,6,54,0.7,192,111,45,2019/5/24
北京市,北京市,110000,37,3,6,44,0.7,240,115,49,2019/5/25
北京市,北京市,110000,34,1,4,25,0.8,90,77,36,2019/5/26
北京市,北京市,110000,43,0,3,14,0.2,96,15,6,2019/5/27
北京市,北京市,110000,52,1,3,32,0.3,135,36,12,2019/5/28
北京市,北京市,110000,43,2,3,33,0.4,208,51,21,2019/5/29
北京市,北京市,110000,27,1,4,24,0.3,113,54,20,2019/5/30
北京市,北京市,110000,30,1,3,23,0.3,112,33,10,2019/5/31
北京市,北京市,110000,37,2,5,40,0.5,164,75,29,2019/6/1
北京市,北京市,110000,27,2,4,38,0.7,205,80,46,2019/6/2
北京市,北京市,110000,33,2,2,27,0.5,186,55,28,2019/6/3
北京市,北京市,110000,30,1,7,26,1.2,157,70,60,2019/6/4
北京市,北京市,110000,49,1,3,35,0.9,129,62,47,2019/6/5
北京市,北京市,110000,47,1,3,41,0.9,109,54,53,2019/6/6
北京市,北京市,110000,32,2,2,21,0.7,178,60,62,2019/6/7
北京市,北京市,110000,50,1,2,22,0.5,136,47,34,2019/6/8
北京市,北京市,110000,25,0,3,17,0.3,98,20,6,2019/6/9
北京市,北京市,110000,27,1,2,27,0.6,156,54,29,2019/6/10
北京市,北京市,110000,34,3,5,24,0.9,240,62,50,2019/6/11
北京市,北京市,110000,49,3,7,27,0.9,221,56,35,2019/6/12
北京市,北京市,110000,49,2,2,25,0.6,189,43,23,2019/6/13
北京市,北京市,110000,32,1,3,33,0.6,144,56,31,2019/6/14
北京市,北京市,110000,29,2,6,26,0.7,185,52,21,2019/6/15
北京市,北京市,110000,24,0,3,23,0.6,58,32,25,2019/6/16
北京市,北京市,110000,24,1,3,31,0.9,156,51,51,2019/6/17
北京市,北京市,110000,24,3,3,28,0.8,251,65,60,2019/6/18
北京市,北京市,110000,33,3,6,21,1.2,219,90,74,2019/6/19
北京市,北京市,110000,38,3,3,30,0.8,244,82,61,2019/6/20
北京市,北京市,110000,24,2,6,28,1,161,79,51,2019/6/21
北京市,北京市,110000,38,2,2,32,0.4,178,56,22,2019/6/22
北京市,北京市,110000,57,3,8,35,0.8,258,88,40,2019/6/23
北京市,北京市,110000,77,3,5,33,0.7,231,74,36,2019/6/24
北京市,北京市,110000,80,3,7,30,0.8,252,102,46,2019/6/25
北京市,北京市,110000,51,3,6,25,0.8,253,83,43,2019/6/26
北京市,北京市,110000,46,3,5,27,0.8,235,76,48,2019/6/27
北京市,北京市,110000,59,2,2,18,0.6,181,40,27,2019/6/28
北京市,北京市,110000,77,1,3,16,0.4,105,28,14,2019/6/29
北京市,北京市,110000,78,0,3,14,0.3,93,18,5,2019/6/30
北京市,北京市,110000,71,1,2,25,0.3,120,30,10,2019/7/1
北京市,北京市,110000,52,2,2,34,0.6,170,62,24,2019/7/2
北京市,北京市,110000,42,2,3,28,0.5,180,38,21,2019/7/3
北京市,北京市,110000,31,3,4,39,0.6,238,72,30,2019/7/4
北京市,北京市,110000,31,1,2,34,0.6,112,49,27,2019/7/5
北京市,北京市,110000,32,0,3,16,0.3,66,14,7,2019/7/6
北京市,北京市,110000,29,1,2,17,0.4,116,22,14,2019/7/7
北京市,北京市,110000,33,1,2,25,0.5,159,34,25,2019/7/8
北京市,北京市,110000,33,0,2,40,0.6,98,49,29,2019/7/9
北京市,北京市,110000,33,1,3,25,0.8,147,47,44,2019/7/10
北京市,北京市,110000,39,1,2,23,0.5,155,39,28,2019/7/11
北京市,北京市,110000,43,2,2,25,0.5,208,48,25,2019/7/12
北京市,北京市,110000,36,3,3,29,0.9,216,77,55,2019/7/13
北京市,北京市,110000,35,2,2,17,0.5,178,31,15,2019/7/14
北京市,北京市,110000,35,3,3,25,0.8,227,68,53,2019/7/15
北京市,北京市,110000,30,2,3,28,0.8,161,51,37,2019/7/16
北京市,北京市,110000,28,1,3,29,0.8,69,42,52,2019/7/17
北京市,北京市,110000,35,2,2,25,0.9,192,64,67,2019/7/18
北京市,北京市,110000,35,1,2,31,0.9,110,61,56,2019/7/19
北京市,北京市,110000,31,1,2,32,0.8,70,59,59,2019/7/20
北京市,北京市,110000,32,2,2,27,0.8,210,69,64,2019/7/21
北京市,北京市,110000,42,2,2,45,1.1,111,99,78,2019/7/22
北京市,北京市,110000,55,2,2,17,0.6,165,28,24,2019/7/23
北京市,北京市,110000,82,2,3,30,0.7,169,55,33,2019/7/24
北京市,北京市,110000,83,2,3,31,0.5,192,52,24,2019/7/25
北京市,北京市,110000,70,3,2,24,0.7,232,70,40,2019/7/26
北京市,北京市,110000,36,3,3,27,0.9,232,86,83,2019/7/27
北京市,北京市,110000,31,2,3,16,0.8,174,59,55,2019/7/28
北京市,北京市,110000,32,0,3,22,0.5,86,13,14,2019/7/29
北京市,北京市,110000,26,2,3,20,0.6,175,33,27,2019/7/30
北京市,北京市,110000,27,2,3,27,0.7,206,43,22,2019/7/31
北京市,北京市,110000,27,2,2,23,0.7,214,54,24,2019/8/1
北京市,北京市,110000,35,1,5,21,0.8,139,36,29,2019/8/2
北京市,北京市,110000,27,2,3,26,0.7,178,44,35,2019/8/3
北京市,北京市,110000,32,1,3,28,0.9,117,45,40,2019/8/4
北京市,北京市,110000,26,1,3,21,0.7,101,27,30,2019/8/5
北京市,北京市,110000,49,1,2,24,0.7,149,47,46,2019/8/6
北京市,北京市,110000,108,1,3,21,0.6,155,23,17,2019/8/7
北京市,北京市,110000,110,2,2,28,0.7,185,46,33,2019/8/8
北京市,北京市,110000,75,1,2,23,0.7,129,45,40,2019/8/9
北京市,北京市,110000,36,1,3,26,0.6,113,25,23,2019/8/10
北京市,北京市,110000,30,0,2,22,0.6,38,20,15,2019/8/11
北京市,北京市,110000,25,0,2,15,0.4,78,16,6,2019/8/12
北京市,北京市,110000,31,0,3,16,0.4,78,16,5,2019/8/13
北京市,北京市,110000,47,0,2,28,0.5,88,28,11,2019/8/14
北京市,北京市,110000,68,2,2,29,0.5,178,38,15,2019/8/15
北京市,北京市,110000,87,0,2,16,0.3,78,18,6,2019/8/16
北京市,北京市,110000,82,0,2,26,0.4,78,24,11,2019/8/17
北京市,北京市,110000,79,1,2,33,0.5,143,45,15,2019/8/18
北京市,北京市,110000,60,2,3,36,0.7,195,80,40,2019/8/19
北京市,北京市,110000,52,1,3,30,0.8,88,54,51,2019/8/20
北京市,北京市,110000,40,0,4,25,0.5,92,27,26,2019/8/21
北京市,北京市,110000,37,0,3,34,0.6,83,32,14,2019/8/22
北京市,北京市,110000,43,0,3,34,0.5,80,31,10,2019/8/23
北京市,北京市,110000,39,1,3,32,0.5,159,43,15,2019/8/24
北京市,北京市,110000,33,1,2,30,0.6,152,52,23,2019/8/25
北京市,北京市,110000,33,2,2,39,0.9,123,90,77,2019/8/26
北京市,北京市,110000,33,0,2,31,0.5,91,32,28,2019/8/27
北京市,北京市,110000,33,0,2,21,0.3,67,25,4,2019/8/28
北京市,北京市,110000,39,0,3,16,0.3,71,15,3,2019/8/29
北京市,北京市,110000,38,0,2,20,0.3,89,21,6,2019/8/30
北京市,北京市,110000,40,1,2,28,0.4,143,37,12,2019/8/31
北京市,北京市,110000,43,1,3,32,0.4,160,51,20,2019/9/1
北京市,北京市,110000,43,2,2,34,0.5,190,59,26,2019/9/2
北京市,北京市,110000,35,3,3,39,0.7,243,83,48,2019/9/3
北京市,北京市,110000,32,2,3,39,0.8,207,81,54,2019/9/4
北京市,北京市,110000,39,2,2,34,0.6,213,72,45,2019/9/5
北京市,北京市,110000,33,3,3,40,0.7,243,83,49,2019/9/6
北京市,北京市,110000,33,2,3,36,0.7,215,74,45,2019/9/7
北京市,北京市,110000,33,2,3,36,0.6,189,72,34,2019/9/8
北京市,北京市,110000,32,2,7,31,1.3,211,92,65,2019/9/9
北京市,北京市,110000,35,0,3,19,0.5,65,11,10,2019/9/10
北京市,北京市,110000,30,0,5,32,0.7,47,26,15,2019/9/11
北京市,北京市,110000,28,0,2,25,0.5,75,31,20,2019/9/12
北京市,北京市,110000,24,0,2,22,0.5,69,23,22,2019/9/13
北京市,北京市,110000,26,0,3,27,0.4,100,26,11,2019/9/14
北京市,北京市,110000,39,1,2,38,0.5,121,53,27,2019/9/15
北京市,北京市,110000,37,1,3,28,0.5,113,44,17,2019/9/16
北京市,北京市,110000,26,1,3,30,0.6,139,60,29,2019/9/17
北京市,北京市,110000,37,0,3,21,0.3,82,26,6,2019/9/18
北京市,北京市,110000,64,1,3,41,0.5,90,61,24,2019/9/19
北京市,北京市,110000,73,1,3,41,0.7,128,70,37,2019/9/20
北京市,北京市,110000,63,2,5,37,1.1,182,78,58,2019/9/21
北京市,北京市,110000,60,2,4,31,1.3,180,72,77,2019/9/22
北京市,北京市,110000,59,1,3,35,0.6,101,40,29,2019/9/23
北京市,北京市,110000,34,1,3,28,0.4,113,35,12,2019/9/24
北京市,北京市,110000,35,1,3,37,0.6,160,53,23,2019/9/25
北京市,北京市,110000,39,2,2,35,0.7,189,56,34,2019/9/26
北京市,北京市,110000,33,1,3,31,0.8,154,57,51,2019/9/27
北京市,北京市,110000,29,2,2,32,0.8,189,67,57,2019/9/28
北京市,北京市,110000,28,2,2,35,0.9,200,76,59,2019/9/29
北京市,北京市,110000,32,2,3,32,0.9,164,96,71,2019/9/30
北京市,北京市,110000,46,1,3,23,0.8,111,79,51,2019/10/1
北京市,北京市,110000,35,1,3,24,0.9,120,68,51,2019/10/2
北京市,北京市,110000,39,1,2,22,0.8,152,82,56,2019/10/3
北京市,北京市,110000,45,0,2,12,0.4,45,24,10,2019/10/4
北京市,北京市,110000,85,0,2,18,0.3,42,16,6,2019/10/5
北京市,北京市,110000,85,0,2,37,0.4,17,33,23,2019/10/6
北京市,北京市,110000,47,1,2,35,0.6,43,52,38,2019/10/7
北京市,北京市,110000,73,0,3,22,0.3,58,23,7,2019/10/8
北京市,北京市,110000,80,1,4,44,0.5,69,55,31,2019/10/9
北京市,北京市,110000,77,1,2,31,0.5,49,44,48,2019/10/10
北京市,北京市,110000,95,1,4,45,0.8,35,57,42,2019/10/11
北京市,北京市,110000,98,1,15,57,1.4,14,72,28,2019/10/12
北京市,北京市,110000,56,1,4,44,0.9,17,51,23,2019/10/13
北京市,北京市,110000,44,0,2,27,0.3,53,21,9,2019/10/14
北京市,北京市,110000,61,0,2,39,0.4,46,32,16,2019/10/15
北京市,北京市,110000,135,1,2,46,0.5,35,44,28,2019/10/16
北京市,北京市,110000,134,1,2,51,0.8,8,53,54,2019/10/17
北京市,北京市,110000,63,1,2,43,0.8,58,46,60,2019/10/18
北京市,北京市,110000,63,3,2,58,1.2,42,86,124,2019/10/19
北京市,北京市,110000,54,2,2,42,0.7,60,121,79,2019/10/20
北京市,北京市,110000,82,1,3,44,0.5,43,54,17,2019/10/21
北京市,北京市,110000,82,1,3,60,0.9,49,98,44,2019/10/22
北京市,北京市,110000,86,2,4,67,1.1,95,120,78,2019/10/23
北京市,北京市,110000,90,1,2,52,0.9,46,84,67,2019/10/24
北京市,北京市,110000,84,0,2,24,0.4,55,20,8,2019/10/25
北京市,北京市,110000,77,1,3,47,0.6,36,54,30,2019/10/26
北京市,北京市,110000,73,1,3,58,0.8,38,80,53,2019/10/27
北京市,北京市,110000,75,2,2,20,0.3,60,175,26,2019/10/28
北京市,北京市,110000,80,1,4,54,0.6,44,85,32,2019/10/29
北京市,北京市,110000,99,1,3,74,0.8,28,114,54,2019/10/30
北京市,北京市,110000,109,1,3,59,0.9,66,84,36,2019/10/31
北京市,北京市,110000,99,1,6,51,0.8,36,68,25,2019/11/1
北京市,北京市,110000,119,1,2,51,0.7,13,49,29,2019/11/2
北京市,北京市,110000,119,0,3,34,0.6,33,48,33,2019/11/3
北京市,北京市,110000,90,1,2,46,0.9,34,59,50,2019/11/4
北京市,北京市,110000,61,1,3,42,0.8,40,59,43,2019/11/5
北京市,北京市,110000,73,1,2,60,0.7,19,74,48,2019/11/6
北京市,北京市,110000,66,0,3,38,0.5,44,49,24,2019/11/7
北京市,北京市,110000,60,1,3,56,0.8,26,73,39,2019/11/8
北京市,北京市,110000,63,2,3,67,1,21,94,84,2019/11/9
北京市,北京市,110000,57,1,2,23,0.4,60,94,31,2019/11/10
北京市,北京市,110000,72,1,2,43,0.5,51,53,18,2019/11/11
北京市,北京市,110000,74,1,6,73,0.9,18,92,51,2019/11/12
北京市,北京市,110000,71,1,3,14,0.2,63,59,9,2019/11/13
北京市,北京市,110000,67,1,5,51,0.6,22,59,26,2019/11/14
北京市,北京市,110000,52,1,6,52,0.9,17,78,35,2019/11/15
北京市,北京市,110000,58,1,9,52,1.3,13,81,48,2019/11/16
北京市,北京市,110000,67,2,5,35,0.9,54,193,54,2019/11/17
北京市,北京市,110000,61,1,2,20,0.3,53,99,19,2019/11/18
北京市,北京市,110000,70,1,2,32,0.4,49,62,20,2019/11/19
北京市,北京市,110000,78,1,8,69,0.9,15,124,61,2019/11/20
北京市,北京市,110000,51,2,9,78,1.6,6,158,91,2019/11/21
北京市,北京市,110000,60,3,9,94,2.4,5,181,138,2019/11/22
北京市,北京市,110000,62,3,6,69,1.6,34,137,132,2019/11/23
北京市,北京市,110000,42,0,3,11,0.2,58,30,7,2019/11/24
北京市,北京市,110000,42,0,3,33,0.4,29,32,14,2019/11/25
北京市,北京市,110000,52,1,6,58,0.8,14,72,38,2019/11/26
北京市,北京市,110000,55,0,3,27,0.3,55,21,7,2019/11/27
北京市,北京市,110000,39,1,11,60,1,17,69,39,2019/11/28
北京市,北京市,110000,53,1,7,64,1,7,74,58,2019/11/29
北京市,北京市,110000,67,1,3,35,0.7,59,40,52,2019/11/30
北京市,北京市,110000,63,0,4,17,0.4,60,30,11,2019/12/1
北京市,北京市,110000,59,0,3,25,0.3,52,26,10,2019/12/2
北京市,北京市,110000,78,0,3,39,0.5,62,44,15,2019/12/3
北京市,北京市,110000,89,0,3,34,0.4,65,32,13,2019/12/4
北京市,北京市,110000,92,0,4,38,0.7,56,38,21,2019/12/5
北京市,北京市,110000,71,1,5,58,0.9,19,67,49,2019/12/6
北京市,北京市,110000,75,1,4,62,0.9,29,68,52,2019/12/7
北京市,北京市,110000,75,3,3,75,1.7,5,142,142,2019/12/8
